Model,TargetType,SalePrice,PredictedPrice,Residual,PercentError,AbsolutePercentError,Neighborhood,OverallQual,TotalSF,HasGarage
Lasso,Log,266000,264030.9996150007,1969.0003849993227,0.007402257086463619,0.007402257086463619,Somerst,8,3034,1
Ridge,Actual,241500,215019.697646973,26480.302353026986,0.10964928510570181,0.10964928510570181,ClearCr,7,2748,1
Ridge,Log,241500,209843.5792204862,31656.420779513806,0.13108248769985012,0.13108248769985012,ClearCr,7,2748,1
Lasso,Actual,241500,220998.86004379508,20501.13995620492,0.08489084867993756,0.08489084867993756,ClearCr,7,2748,1
Lasso,Log,241500,215136.87108833046,26363.12891166954,0.10916409487233764,0.10916409487233764,ClearCr,7,2748,1
Ridge,Actual,290000,284757.45566744776,5242.544332552236,0.01807773907776633,0.01807773907776633,NoRidge,8,3422,1
Ridge,Log,290000,291861.4200021718,-1861.420002171828,-0.006418689662661476,0.006418689662661476,NoRidge,8,3422,1
Lasso,Actual,290000,287326.9340108373,2673.0659891627147,0.009217468928147291,0.009217468928147291,NoRidge,8,3422,1
Lasso,Log,290000,299043.30404853163,-9043.30404853163,-0.031183807063902173,0.031183807063902173,NoRidge,8,3422,1
Ridge,Actual,139000,188686.61083591508,-49686.61083591508,-0.3574576319130581,0.3574576319130581,NAmes,6,2872,1
Ridge,Log,139000,178303.14406834103,-39303.14406834103,-0.2827564321463384,0.2827564321463384,NAmes,6,2872,1
Lasso,Actual,139000,187886.24137406444,-48886.24137406444,-0.35169957823067943,0.35169957823067943,NAmes,6,2872,1
Lasso,Log,139000,175128.73538235243,-36128.73538235243,-0.2599189595852693,0.2599189595852693,NAmes,6,2872,1
Ridge,Actual,124500,119711.43185123322,4788.568148766775,0.038462394769211046,0.038462394769211046,Mitchel,5,1632,1
Ridge,Log,124500,125656.86711661123,-1156.8671166112326,-0.009292105354307089,0.009292105354307089,Mitchel,5,1632,1
Lasso,Actual,124500,117644.12728128002,6855.872718719984,0.055067250752770955,0.055067250752770955,Mitchel,5,1632,1
Lasso,Log,124500,125867.09168041758,-1367.0916804175795,-0.01098065606761108,0.01098065606761108,Mitchel,5,1632,1
Ridge,Actual,205000,189816.5299289024,15183.470071097603,0.07406570766389074,0.07406570766389074,BrkSide,7,2500,1
Ridge,Log,205000,177566.14060220867,27433.859397791326,0.1338237043794699,0.1338237043794699,BrkSide,7,2500,1
Lasso,Actual,205000,187083.69329691122,17916.306703088776,0.08739661806384769,0.08739661806384769,BrkSide,7,2500,1
Lasso,Log,205000,171735.35643609072,33264.64356390928,0.1622665539702892,0.1622665539702892,BrkSide,7,2500,1
Ridge,Actual,201000,205031.82480575575,-4031.8248057557503,-0.020058829879381842,0.020058829879381842,Mitchel,7,3120,1
Ridge,Log,201000,193748.0816996575,7251.918300342513,0.036079195524092104,0.036079195524092104,Mitchel,7,3120,1
Lasso,Actual,201000,207503.51097364238,-6503.5109736423765,-0.03235577598827053,0.03235577598827053,Mitchel,7,3120,1
Lasso,Log,201000,199053.66209230816,1946.3379076918354,0.009683273172596197,0.009683273172596197,Mitchel,7,3120,1
Ridge,Actual,141000,83710.1497634361,57289.8502365639,0.4063109945855596,0.4063109945855596,Gilbert,4,1728,1
Ridge,Log,141000,97429.40013927263,43570.599860727365,0.3090113465299813,0.3090113465299813,Gilbert,4,1728,1
Lasso,Actual,141000,87744.72436390331,53255.27563609669,0.3776969903269269,0.3776969903269269,Gilbert,4,1728,1
Lasso,Log,141000,102403.24837112449,38596.751628875514,0.2737358271551455,0.2737358271551455,Gilbert,4,1728,1
Ridge,Actual,415298,311692.00975303375,103605.99024696625,0.2494738482895806,0.2494738482895806,NridgHt,9,4242,1
Ridge,Log,415298,330701.09990573296,84596.90009426704,0.20370167950307258,0.20370167950307258,NridgHt,9,4242,1
Lasso,Actual,415298,312778.56207450206,102519.43792549794,0.24685752863124297,0.24685752863124297,NridgHt,9,4242,1
Lasso,Log,415298,329567.7928212392,85730.20717876079,0.20643058039952222,0.20643058039952222,NridgHt,9,4242,1
Ridge,Actual,192000,223502.7176675405,-31502.717667540506,-0.16407665451844014,0.16407665451844014,ClearCr,7,3182,1
Ridge,Log,192000,206445.57953893827,-14445.57953893827,-0.07523739343197015,0.07523739343197015,ClearCr,7,3182,1
Lasso,Actual,192000,223661.21195660182,-31661.211956601823,-0.16490214560730115,0.16490214560730115,ClearCr,7,3182,1
Lasso,Log,192000,206006.53115313934,-14006.531153139338,-0.07295068308926739,0.07295068308926739,ClearCr,7,3182,1
Ridge,Actual,228500,231787.65115796778,-3287.6511579677754,-0.014387970056751753,0.014387970056751753,SawyerW,7,2789,1
Ridge,Log,228500,222340.56398763164,6159.436012368358,0.026955956290452332,0.026955956290452332,SawyerW,7,2789,1
Lasso,Actual,228500,227105.50253198226,1394.4974680177402,0.006102833558064508,0.006102833558064508,SawyerW,7,2789,1
Lasso,Log,228500,216249.67929265302,12250.320707346982,0.0536119068155229,0.0536119068155229,SawyerW,7,2789,1
Ridge,Actual,185000,187440.9914882481,-2440.99148824811,-0.013194548585124918,0.013194548585124918,Somerst,6,2524,1
Ridge,Log,185000,172456.4640684444,12543.535931555612,0.06780289692732763,0.06780289692732763,Somerst,6,2524,1
Lasso,Actual,185000,183074.95397533395,1925.0460246660514,0.010405654187384062,0.010405654187384062,Somerst,6,2524,1
Lasso,Log,185000,168902.34230997114,16097.657690028864,0.08701436589204792,0.08701436589204792,Somerst,6,2524,1
Ridge,Actual,207500,219529.3319753903,-12029.33197539029,-0.05797268421874839,0.05797268421874839,NridgHt,7,2628,1
Ridge,Log,207500,205619.94089856313,1880.0591014368692,0.009060525790057202,0.009060525790057202,NridgHt,7,2628,1
Lasso,Actual,207500,212935.0563297367,-5435.05632973669,-0.026193042552947902,0.026193042552947902,NridgHt,7,2628,1
Lasso,Log,207500,202189.7136657456,5310.286334254401,0.025591741369900726,0.025591741369900726,NridgHt,7,2628,1
Ridge,Actual,244600,245987.83549154492,-1387.8354915449163,-0.005673898166577745,0.005673898166577745,Somerst,8,2936,1
Ridge,Log,244600,244511.0169305731,88.98306942690397,0.0003637901448360751,0.0003637901448360751,Somerst,8,2936,1
Lasso,Actual,244600,247665.5538070706,-3065.553807070595,-0.012532926439372835,0.012532926439372835,Somerst,8,2936,1
Lasso,Log,244600,247206.94751917766,-2606.9475191776583,-0.01065800294021937,0.01065800294021937,Somerst,8,2936,1
Ridge,Actual,179200,186438.83391695932,-7238.833916959324,-0.04039527855446051,0.04039527855446051,SawyerW,6,3150,1
Ridge,Log,179200,174059.26746447617,5140.732535523828,0.028687123524128506,0.028687123524128506,SawyerW,6,3150,1
Lasso,Actual,179200,181347.23926866372,-2147.2392686637177,-0.011982361990310924,0.011982361990310924,SawyerW,6,3150,1
Lasso,Log,179200,172186.9279167767,7013.072083223291,0.03913544689298711,0.03913544689298711,SawyerW,6,3150,1
Ridge,Actual,164700,166262.0080389332,-1562.0080389332143,-0.009483958949199844,0.009483958949199844,Somerst,7,1875,1
Ridge,Log,164700,162935.23753419117,1764.7624658088316,0.010715011935694182,0.010715011935694182,Somerst,7,1875,1
Lasso,Actual,164700,165951.61493560014,-1251.6149356001406,-0.0075993620862182185,0.0075993620862182185,Somerst,7,1875,1
Lasso,Log,164700,162814.57716116766,1885.422838832339,0.011447618936444075,0.011447618936444075,Somerst,7,1875,1
Ridge,Actual,159000,189974.58974669737,-30974.58974669737,-0.19480874054526648,0.19480874054526648,NAmes,6,2646,1
Ridge,Log,159000,181466.33834125515,-22466.33834125515,-0.14129772541669905,0.14129772541669905,NAmes,6,2646,1
Lasso,Actual,159000,190007.5139634313,-31007.513963431295,-0.19501581109076285,0.19501581109076285,NAmes,6,2646,1
Lasso,Log,159000,180820.8493590554,-21820.8493590554,-0.13723804628336728,0.13723804628336728,NAmes,6,2646,1
Ridge,Actual,88000,82417.88969492681,5582.110305073191,0.06343307164855899,0.06343307164855899,NAmes,4,1716,0
Ridge,Log,88000,88451.88790971802,-451.8879097180179,-0.005135089883159295,0.005135089883159295,NAmes,4,1716,0
Lasso,Actual,88000,79758.24638030336,8241.75361969664,0.09365629113291636,0.09365629113291636,NAmes,4,1716,0
Lasso,Log,88000,89357.20473047701,-1357.2047304770094,-0.015422781028147835,0.015422781028147835,NAmes,4,1716,0
Ridge,Actual,122000,99171.68278371592,22828.31721628408,0.1871173542318367,0.1871173542318367,Sawyer,5,1782,1
Ridge,Log,122000,108602.47755131885,13397.52244868115,0.109815757776075,0.109815757776075,Sawyer,5,1782,1
Lasso,Actual,122000,102270.41634153141,19729.58365846859,0.16171789883990648,0.16171789883990648,Sawyer,5,1782,1
Lasso,Log,122000,110673.70022562779,11326.299774372208,0.09283852274075581,0.09283852274075581,Sawyer,5,1782,1
Ridge,Actual,153575,152710.51404188605,864.4859581139463,0.005629079981207529,0.005629079981207529,BrkSide,6,2094,1
Ridge,Log,153575,140373.61747267857,13201.382527321432,0.0859604917943769,0.0859604917943769,BrkSide,6,2094,1
Lasso,Actual,153575,146849.13275791437,6725.867242085631,0.0437953263362242,0.0437953263362242,BrkSide,6,2094,1
Lasso,Log,153575,136305.36704009055,17269.632959909446,0.1124508087899036,0.1124508087899036,BrkSide,6,2094,1
Ridge,Actual,233230,240115.68347928693,-6885.683479286934,-0.029523146590434052,0.029523146590434052,CollgCr,8,2998,1
Ridge,Log,233230,238271.9098888509,-5041.909888850903,-0.021617758816837043,0.021617758816837043,CollgCr,8,2998,1
Lasso,Actual,233230,241655.18985721466,-8425.18985721466,-0.03612395428210204,0.03612395428210204,CollgCr,8,2998,1
Lasso,Log,233230,239846.41354912525,-6616.413549125253,-0.028368621314261686,0.028368621314261686,CollgCr,8,2998,1
Ridge,Actual,135900,118680.03563376196,17219.96436623804,0.12671055457128802,0.12671055457128802,SWISU,5,2496,0
Ridge,Log,135900,113261.02580944542,22638.97419055458,0.166585534882668,0.166585534882668,SWISU,5,2496,0
Lasso,Actual,135900,111266.73111210797,24633.26888789203,0.18126025671738066,0.18126025671738066,SWISU,5,2496,0
Lasso,Log,135900,111774.93354467461,24125.06645532539,0.17752072446891382,0.17752072446891382,SWISU,5,2496,0
Ridge,Actual,131000,154431.08544058053,-23431.08544058053,-0.1788632476380193,0.1788632476380193,Edwards,5,2484,1
Ridge,Log,131000,142783.45370267128,-11783.453702671279,-0.08995002826466625,0.08995002826466625,Edwards,5,2484,1
Lasso,Actual,131000,151336.8118521376,-20336.811852137587,-0.1552428385659358,0.1552428385659358,Edwards,5,2484,1
Lasso,Log,131000,138862.01606147835,-7862.016061478353,-0.0600153897822775,0.0600153897822775,Edwards,5,2484,1
Ridge,Actual,235000,251819.10926132364,-16819.10926132364,-0.07157067770776017,0.07157067770776017,NWAmes,7,3058,1
Ridge,Log,235000,252753.37769087878,-17753.377690878784,-0.0755462880462927,0.0755462880462927,NWAmes,7,3058,1
Lasso,Actual,235000,251847.60584368993,-16847.605843689933,-0.0716919397603827,0.0716919397603827,NWAmes,7,3058,1
Lasso,Log,235000,248745.15692462094,-13745.15692462094,-0.05849002946647209,0.05849002946647209,NWAmes,7,3058,1
Ridge,Actual,167000,199878.32752453064,-32878.32752453064,-0.19687621272174038,0.19687621272174038,NAmes,6,3060,1
Ridge,Log,167000,175988.96000765357,-8988.960007653572,-0.05382610783026091,0.05382610783026091,NAmes,6,3060,1
Lasso,Actual,167000,202757.18770763034,-35757.187707630335,-0.21411489645287626,0.21411489645287626,NAmes,6,3060,1
Lasso,Log,167000,178594.4996345825,-11594.499634582491,-0.06942814152444605,0.06942814152444605,NAmes,6,3060,1
Ridge,Actual,142500,162540.34990024831,-20040.349900248315,-0.14063403438770747,0.14063403438770747,Mitchel,6,2006,1
Ridge,Log,142500,157836.92712446727,-15336.927124467271,-0.10762755876819137,0.10762755876819137,Mitchel,6,2006,1
Lasso,Actual,142500,161139.60618916713,-18639.606189167127,-0.13080425395906756,0.13080425395906756,Mitchel,6,2006,1
Lasso,Log,142500,156436.07393653863,-13936.073936538625,-0.09779701008097282,0.09779701008097282,Mitchel,6,2006,1
Ridge,Actual,152000,119695.04473137032,32304.95526862968,0.21253260045151107,0.21253260045151107,IDOTRR,5,2468,1
Ridge,Log,152000,122084.87810377304,29915.121896226963,0.19681001247517738,0.19681001247517738,IDOTRR,5,2468,1
Lasso,Actual,152000,122078.81458545686,29921.185414543143,0.196849904043047,0.196849904043047,IDOTRR,5,2468,1
Lasso,Log,152000,121518.0270029842,30481.972997015793,0.20053929603299864,0.20053929603299864,IDOTRR,5,2468,1
Ridge,Actual,239000,270624.72967489855,-31624.729674898554,-0.1323210446648475,0.1323210446648475,Somerst,7,2925,1
Ridge,Log,239000,227053.88991760934,11946.11008239066,0.04998372419410318,0.04998372419410318,Somerst,7,2925,1
Lasso,Actual,239000,260371.84119406028,-21371.841194060282,-0.08942192968226059,0.08942192968226059,Somerst,7,2925,1
Lasso,Log,239000,218729.31553569186,20270.684464308142,0.08481457934856963,0.08481457934856963,Somerst,7,2925,1
Ridge,Actual,175000,186312.84087545756,-11312.840875457565,-0.06464480500261466,0.06464480500261466,NWAmes,6,2445,1
Ridge,Log,175000,176018.4319356061,-1018.4319356060878,-0.005819611060606216,0.005819611060606216,NWAmes,6,2445,1
Lasso,Actual,175000,188208.25181630132,-13208.251816301316,-0.07547572466457894,0.07547572466457894,NWAmes,6,2445,1
Lasso,Log,175000,171736.64328129738,3263.35671870262,0.018647752678300687,0.018647752678300687,NWAmes,6,2445,1
Ridge,Actual,158500,145661.6067888162,12838.393211183808,0.0809993262535256,0.0809993262535256,Crawfor,6,2244,1
Ridge,Log,158500,152257.44663183004,6242.55336816996,0.03938519475186095,0.03938519475186095,Crawfor,6,2244,1
Lasso,Actual,158500,148747.50552580538,9752.494474194624,0.061529933591133276,0.061529933591133276,Crawfor,6,2244,1
Lasso,Log,158500,152783.02873254457,5716.971267455432,0.03606921935303112,0.03606921935303112,Crawfor,6,2244,1
Ridge,Actual,157000,124953.09441173341,32046.905588266585,0.20412041775965978,0.20412041775965978,Crawfor,5,2501,1
Ridge,Log,157000,124618.71777988198,32381.282220118024,0.20625020522368168,0.20625020522368168,Crawfor,5,2501,1
Lasso,Actual,157000,119477.53475965606,37522.46524034394,0.23899659388754102,0.23899659388754102,Crawfor,5,2501,1
Lasso,Log,157000,125158.23595145342,31841.76404854658,0.20281378374870435,0.20281378374870435,Crawfor,5,2501,1
Ridge,Actual,267000,265171.8810460754,1828.118953924626,0.006846887467882495,0.006846887467882495,CollgCr,8,3480,1
Ridge,Log,267000,266396.0943692192,603.9056307807914,0.002261818841875623,0.002261818841875623,CollgCr,8,3480,1
Lasso,Actual,267000,267407.3981664173,-407.39816641731886,-0.0015258358292783477,0.0015258358292783477,CollgCr,8,3480,1
Lasso,Log,267000,265671.123058416,1328.8769415839924,0.004977067196943792,0.004977067196943792,CollgCr,8,3480,1
Ridge,Actual,205000,238022.6051276803,-33022.60512768029,-0.16108587867161117,0.16108587867161117,CollgCr,7,3082,1
Ridge,Log,205000,231511.983154233,-26511.983154232992,-0.12932674709381947,0.12932674709381947,CollgCr,7,3082,1
Lasso,Actual,205000,235544.3373598192,-30544.337359819212,-0.1489967676088742,0.1489967676088742,CollgCr,7,3082,1
Lasso,Log,205000,232321.1558144782,-27321.155814478203,-0.13327393080233269,0.13327393080233269,CollgCr,7,3082,1
Ridge,Actual,149900,145225.63305226946,4674.3669477305375,0.03118323514163134,0.03118323514163134,CollgCr,5,1788,1
Ridge,Log,149900,146069.13487510587,3830.8651248941314,0.025556138258132965,0.025556138258132965,CollgCr,5,1788,1
Lasso,Actual,149900,142899.84732767288,7000.152672327124,0.0466988170268654,0.0466988170268654,CollgCr,5,1788,1
Lasso,Log,149900,144459.91663795302,5440.083362046978,0.036291416691440814,0.036291416691440814,CollgCr,5,1788,1
Ridge,Actual,295000,312824.11294427793,-17824.112944277935,-0.06042072184500995,0.06042072184500995,OldTown,7,4963,1
Ridge,Log,295000,295591.3300117636,-591.33001176361,-0.002004508514452915,0.002004508514452915,OldTown,7,4963,1
Lasso,Actual,295000,300332.9398429434,-5332.939842943393,-0.018077762179469128,0.018077762179469128,OldTown,7,4963,1
Lasso,Log,295000,290645.3086426477,4354.691357352305,0.014761665618143408,0.014761665618143408,OldTown,7,4963,1
Ridge,Actual,305900,298897.5046827161,7002.495317283901,0.02289145249193822,0.02289145249193822,CollgCr,8,4000,1
Ridge,Log,305900,294082.10383946187,11817.896160538134,0.03863320091709099,0.03863320091709099,CollgCr,8,4000,1
Lasso,Actual,305900,297881.4377162505,8018.5622837495175,0.026213018253512643,0.026213018253512643,CollgCr,8,4000,1
Lasso,Log,305900,289368.0333268311,16531.966673168878,0.05404369621827028,0.05404369621827028,CollgCr,8,4000,1
Ridge,Actual,225000,255070.99590391037,-30070.99590391037,-0.1336488706840461,0.1336488706840461,SawyerW,7,2943,1
Ridge,Log,225000,255646.70151713546,-30646.701517135458,-0.13620756229837983,0.13620756229837983,SawyerW,7,2943,1
Lasso,Actual,225000,258840.3413728726,-33840.34137287259,-0.15040151721276704,0.15040151721276704,SawyerW,7,2943,1
Lasso,Log,225000,253310.42403705174,-28310.424037051736,-0.12582410683134104,0.12582410683134104,SawyerW,7,2943,1
Ridge,Actual,89500,111521.14403320749,-22021.144033207485,-0.246046302047011,0.246046302047011,IDOTRR,6,1725,0
Ridge,Log,89500,102425.04540909304,-12925.045409093043,-0.14441391518539715,0.14441391518539715,IDOTRR,6,1725,0
Lasso,Actual,89500,120563.63732686845,-31063.637326868455,-0.3470797466689213,0.3470797466689213,IDOTRR,6,1725,0
Lasso,Log,89500,108610.77909513451,-19110.77909513451,-0.21352825804619563,0.21352825804619563,IDOTRR,6,1725,0
Ridge,Actual,82500,96644.13478012585,-14144.134780125853,-0.17144405794091944,0.17144405794091944,Edwards,4,1722,1
Ridge,Log,82500,98595.61466165521,-16095.614661655214,-0.1950983595352147,0.1950983595352147,Edwards,4,1722,1
Lasso,Actual,82500,92868.11845000075,-10368.118450000751,-0.12567416303031215,0.12567416303031215,Edwards,4,1722,1
Lasso,Log,82500,99877.44445698483,-17377.444456984827,-0.2106356903876949,0.2106356903876949,Edwards,4,1722,1
Ridge,Actual,360000,319110.3665116101,40889.633488389896,0.11358231524552749,0.11358231524552749,NridgHt,9,3840,1
Ridge,Log,360000,359866.7031560039,133.29684399609687,0.0003702690111002691,0.0003702690111002691,NridgHt,9,3840,1
Lasso,Actual,360000,322040.4989173091,37959.5010826909,0.10544305856303027,0.10544305856303027,NridgHt,9,3840,1
Lasso,Log,360000,360497.92943080975,-497.9294308097451,-0.0013831373078048476,0.0013831373078048476,NridgHt,9,3840,1
Ridge,Actual,165600,182993.4552946465,-17393.455294646497,-0.10503294260052233,0.10503294260052233,Gilbert,6,2198,1
Ridge,Log,165600,175752.27377507635,-10152.273775076348,-0.06130600105722432,0.06130600105722432,Gilbert,6,2198,1
Lasso,Actual,165600,180777.84794849725,-15177.847948497249,-0.09165367118657759,0.09165367118657759,Gilbert,6,2198,1
Lasso,Log,165600,172995.88296903492,-7395.882969034923,-0.04466112904006596,0.04466112904006596,Gilbert,6,2198,1
Ridge,Actual,132000,146643.99527984567,-14643.995279845665,-0.11093935818064898,0.11093935818064898,NAmes,6,1944,1
Ridge,Log,132000,141090.2860750276,-9090.286075027601,-0.06886580359869394,0.06886580359869394,NAmes,6,1944,1
Lasso,Actual,132000,149825.19340704335,-17825.19340704335,-0.13503934399275264,0.13503934399275264,NAmes,6,1944,1
